way_id,highway,road_name,length_m,boundary_validation_status,traffic_match,traffic_source_type,traffic_match_method,traffic_available,vol_mean,vol_mean_display,spd_mean,trvlTime_mean,traffic_rows_used,centroid_lon,centroid_lat
1126477117,service,,403.98,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99005915,37.40678256
1126477118,motorway_link,,968.54,crossing_boundary,inferred,inferred,inferred_nearest_family,yes,15.786,15.786,64.928,44.817,542,126.98850385,37.40689044
1126477119,motorway_link,,372.0,inside,inferred,inferred,inferred_nearest_family,yes,15.786,15.786,64.928,44.817,542,126.99117407,37.40681067
1126477120,motorway_link,,387.98,inside,inferred,inferred,inferred_nearest_family,yes,15.786,15.786,64.928,44.817,542,126.98926922,37.40520645
1126477121,motorway_link,,71.95,inside,inferred,inferred,inferred_nearest_family,yes,7.236,7.236,62.317,61.545,123,126.98737493,37.40642575
1126477122,motorway_link,,406.7,crossing_boundary,inferred,inferred,inferred_nearest_family,yes,15.786,15.786,64.928,44.817,542,126.98724892,37.40746598
1126477123,service,,174.3,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99050434,37.40758988
1126477124,service,,34.74,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9897083,37.4075855
1126602599,motorway_link,,222.84,inside,inferred,inferred,inferred_family_median,yes,7.236,7.236,62.317,51.225,69,126.98828099,37.40741188
1126602600,motorway_link,,35.71,inside,inferred,inferred,inferred_family_median,yes,7.236,7.236,62.317,51.225,69,127.0025383,37.39962795
1135570821,path,,1121.63,inside,no_match,none,no_match,no,,미제공,,,,127.00564142,37.35334554
1135570822,path,,1050.69,inside,no_match,none,no_match,no,,미제공,,,,127.00786609,37.34700519
1135570824,path,,363.85,inside,no_match,none,no_match,no,,미제공,,,,127.01336915,37.3719534
1135570825,path,,195.9,inside,no_match,none,no_match,no,,미제공,,,,126.99447901,37.37602616
1135570826,path,,1200.81,inside,no_match,none,no_match,no,,미제공,,,,126.9763105,37.36651034
1135570827,path,,984.55,inside,no_match,none,no_match,no,,미제공,,,,126.97480161,37.37180477
1135570828,path,,136.73,inside,no_match,none,no_match,no,,미제공,,,,126.97991134,37.3705164
1135570829,path,,316.71,inside,no_match,none,no_match,no,,미제공,,,,126.98557354,37.37577509
1135570830,path,,1562.19,inside,no_match,none,no_match,no,,미제공,,,,126.99051363,37.3758234
1135570831,path,,99.68,inside,no_match,none,no_match,no,,미제공,,,,126.98942375,37.37816337
1135570833,path,,647.67,inside,no_match,none,no_match,no,,미제공,,,,126.98423195,37.37986952
1135570834,path,,232.13,inside,no_match,none,no_match,no,,미제공,,,,126.97967185,37.3782504
1135570835,pedestrian,,132.1,inside,no_match,none,no_match,no,,미제공,,,,126.97841081,37.37765315
1135609170,path,,1050.83,inside,no_match,none,no_match,no,,미제공,,,,127.02059813,37.39039514
1148729913,footway,,25.28,crossing_boundary,no_match,none,no_match,no,,미제공,,,,126.95820634,37.34706951
1155264063,service,,5.88,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.0141539,37.38517505
1155264064,service,,12.49,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.0142144,37.38510795
1155264065,service,,4.01,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01300825,37.3847696
1155264066,service,,15.53,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.0130442,37.3846865
1155264067,service,,2.18,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01307695,37.38461125
1156284328,tertiary,,315.96,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.99185586,37.40473246
1156284329,motorway_link,,55.29,inside,inferred,inferred,inferred_family_median,yes,7.236,7.236,62.317,51.225,69,126.99260899,37.40579875
1156284330,motorway_link,,41.89,inside,inferred,inferred,inferred_family_median,yes,7.236,7.236,62.317,51.225,69,126.99287888,37.40602663
1156284331,tertiary_link,,77.25,inside,inferred,inferred,inferred_family_median,yes,0,0,17.5,4.5,35,126.99088761,37.40397643
1156284332,tertiary_link,,81.43,inside,inferred,inferred,inferred_family_median,yes,0,0,17.5,4.5,35,126.99108409,37.4035936
1184923370,path,,180.6,crossing_boundary,no_match,none,no_match,no,,미제공,,,,127.00837051,37.33894113
1184923373,unclassified,한남정맥,113.23,crossing_boundary,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01370274,37.34801498
1184923374,path,한남정맥,180.26,crossing_boundary,no_match,none,no_match,no,,미제공,,,,127.01464313,37.34897483
1184923389,path,한남정맥,100.74,inside,no_match,none,no_match,no,,미제공,,,,127.01717202,37.35320293
1184923392,path,한남정맥,9.82,crossing_boundary,no_match,none,no_match,no,,미제공,,,,127.0172497,37.3533037
1186451174,path,,418.08,inside,no_match,none,no_match,no,,미제공,,,,126.96327254,37.32621529
1186451175,path,,29.22,inside,no_match,none,no_match,no,,미제공,,,,126.96435985,37.32791325
1186451176,residential,,213.32,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98564465,37.39338271
1187715965,service,통미마을길,13.8,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98075195,37.33973915
1187715966,residential,,10.29,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98118075,37.3399373
1187715967,residential,,37.22,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98093814,37.33985373
1187715968,residential,솔고개길,18.32,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9828261,37.3403259
1187715969,track,,14.98,inside,no_match,none,no_match,no,,미제공,,,,126.98513975,37.33947165
1187715970,track,,143.75,inside,no_match,none,no_match,no,,미제공,,,,126.98590972,37.33913727
1187715976,track,,230.2,inside,no_match,none,no_match,no,,미제공,,,,126.98400336,37.34003064
1187715978,path,,1122.51,inside,no_match,none,no_match,no,,미제공,,,,126.99184432,37.3380446
1187715993,path,,1182.66,crossing_boundary,no_match,none,no_match,no,,미제공,,,,126.99060234,37.32652897
1187715995,path,,1948.0,crossing_boundary,no_match,none,no_match,no,,미제공,,,,126.98932198,37.33577507
1187716001,path,한남정맥,913.64,crossing_boundary,no_match,none,no_match,no,,미제공,,,,126.98872488,37.33049477
1187716004,path,한남정맥,192.88,crossing_boundary,no_match,none,no_match,no,,미제공,,,,127.00207853,37.3384289
1187731097,path,한남정맥,324.11,crossing_boundary,no_match,none,no_match,no,,미제공,,,,126.99272331,37.33433723
1187796134,service,솔고개길,680.96,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98705912,37.34162962
1194041204,residential,,348.81,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00863886,37.38222507
1194041205,secondary,의일로,82.45,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,4,127.01059987,37.38276997
1194041206,service,,292.18,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.0108113,37.3754373
1194041207,service,,56.45,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00935524,37.3749668
1194041208,service,,318.33,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00992521,37.37680565
1194779134,residential,,100.61,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01197935,37.3846425
1194779135,secondary,의일로,24.36,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,4,127.01141975,37.38476115
1194779137,unclassified,,375.36,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01103091,37.38607985
1194779138,service,,43.1,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.0086469,37.3846632
1194779139,service,,164.71,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01045284,37.38530718
1194779140,service,,65.24,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01184341,37.38524208
1194779141,service,,135.78,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01161118,37.38525639
1194779142,service,,117.77,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01339125,37.3854546
1194779143,service,,31.41,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.0146462,37.38522873
1194779144,service,,7.69,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01448325,37.38540505
1194779145,service,,14.43,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01458635,37.3853486
1194779146,service,학현로,159.02,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.0171493,37.3874427
1194779147,living_street,,134.03,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.0178668,37.38898841
1194779148,living_street,,55.83,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.0170429,37.38915085
1194779149,service,,106.42,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01854713,37.38861699
1194779150,service,,35.69,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.0113791,37.38286455
1194779151,service,,38.31,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01136742,37.38269821
1194779152,service,,48.61,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01199723,37.38339295
1194779153,service,,28.12,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.0118198,37.3832323
1194779154,secondary_link,,52.74,inside,inferred,inferred,inferred_family_median,yes,0,0,17.5,4.5,4,127.01094587,37.38398922
1194779155,secondary,의일로,32.65,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,4,127.0112049,37.38395945
1194779156,tertiary,학현로,50.62,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,127.01097925,37.3841002
1194779157,secondary_link,,46.2,inside,inferred,inferred,inferred_family_median,yes,0,0,17.5,4.5,4,127.0115213,37.38430171
1194779158,tertiary,학현로,386.88,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,127.01359434,37.38508731
1194779159,secondary,의일로,41.59,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,4,127.01132055,37.38427995
1194779160,secondary,의일로,21.36,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,4,127.01139275,37.38455685
1194779161,residential,학현로,242.16,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.02047089,37.38740481
1194779162,unclassified,,172.72,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00053658,37.38337175
1194779163,secondary_link,,33.88,inside,inferred,inferred,inferred_family_median,yes,0,0,17.5,4.5,4,126.9992057,37.37870651
1194779164,tertiary,문화예술로,22.44,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.999202,37.37880759
1194779165,secondary,백운로,32.6,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,4,126.99935635,37.3786972
1194779166,living_street,,92.2,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99674866,37.37847409
1194779167,unclassified,,19.58,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99966545,37.38273985
1194779168,unclassified,,13.77,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99983045,37.3828126
1194779169,secondary,백운로,52.63,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,4,126.99937973,37.38288087
1194779170,secondary_link,,24.81,inside,inferred,inferred,inferred_family_median,yes,0,0,17.5,4.5,4,126.99890018,37.38326123
1194779171,tertiary,학의로,42.92,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.99896435,37.3831479
1194779172,secondary,백운로,30.75,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,4,126.99915138,37.383177
1194779173,secondary,백운로,23.62,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,4,126.9990555,37.3835502
1194779174,cycleway,,85.13,inside,no_match,none,no_match,no,,미제공,,,,126.99957869,37.38414558
1194779175,footway,,19.03,inside,no_match,none,no_match,no,,미제공,,,,126.9991856,37.3835361
1194779176,cycleway,,88.31,inside,no_match,none,no_match,no,,미제공,,,,126.99951348,37.38359707
1194779177,cycleway,,92.28,inside,no_match,none,no_match,no,,미제공,,,,126.99962818,37.38417532
1194779178,cycleway,,109.9,inside,no_match,none,no_match,no,,미제공,,,,126.99917267,37.38408457
1194779179,cycleway,,36.21,inside,no_match,none,no_match,no,,미제공,,,,126.99951398,37.38373898
1194779180,cycleway,,4.75,inside,no_match,none,no_match,no,,미제공,,,,126.9996641,37.3834468
1194779183,service,,72.6,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99435682,37.37749633
1194779184,service,,40.01,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00090213,37.38106895
1194779185,unclassified,,16.35,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99659645,37.3889908
1194779186,unclassified,,13.79,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99646025,37.38892845
1194779187,footway,,34.01,inside,no_match,none,no_match,no,,미제공,,,,126.9975441,37.38895685
1194779188,residential,,138.8,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99460279,37.39235117
1194779189,service,,107.94,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99417734,37.39261722
1194779190,service,,100.85,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99419627,37.39312108
1194779191,residential,벌모루길,963.28,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99201982,37.39496233
1194779193,service,,168.13,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98991686,37.39416654
1194779194,service,,115.49,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99029157,37.39443381
1194779195,residential,,614.16,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99290194,37.39584228
1194779196,living_street,,289.25,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9952294,37.39821895
1194779197,service,,162.82,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98954281,37.39604471
1194779198,service,,536.35,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99089653,37.39759332
1194779199,service,,279.37,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99336769,37.3977467
1194779200,service,,364.98,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99269895,37.39589449
1194779201,service,,1071.68,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99917957,37.39547538
1194779202,service,,187.69,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99940291,37.39433741
1194779203,service,,109.66,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99995918,37.39402648
1194779204,service,,117.87,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99914,37.39489695
1194779205,service,,117.84,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9991492,37.3958476
1194779206,service,,117.86,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9991535,37.39628835
1194779207,service,,536.68,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00934154,37.4018163
1194779208,service,,142.09,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.0112103,37.40416347
1194779209,living_street,,55.11,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01060685,37.40378226
1194779210,living_street,,110.87,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.0088852,37.40369547
1194779211,living_street,,207.63,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01007222,37.40401541
1194779212,living_street,,141.07,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01250927,37.40417408
1194779213,living_street,,34.2,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.012487,37.40395595
1194779214,living_street,,93.43,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01339706,37.40424361
1194779215,living_street,,244.63,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00634992,37.40167413
1194779216,service,,60.05,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00544904,37.40101216
1194779217,service,,112.23,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00546431,37.40195659
1194779218,service,,408.43,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00301761,37.40094591
1202860774,tertiary,청계로,624.99,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,127.00525068,37.39967725
1202860775,tertiary,청계로,65.72,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,127.00761187,37.4018258
1202860776,cycleway,,28.11,inside,no_match,none,no_match,no,,미제공,,,,127.0069859,37.399883
1202860777,cycleway,,28.85,inside,no_match,none,no_match,no,,미제공,,,,127.00604245,37.3976491
1202860778,cycleway,청계천자전거3길,604.26,inside,no_match,none,no_match,no,,미제공,,,,127.0058972,37.39750367
1202860779,service,,17.76,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00793245,37.40198819
1202860780,service,,20.03,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00805785,37.4018515
1207910406,residential,도룡마을길,23.13,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9633186,37.30506625
1211183376,service,,40.26,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.008544,37.3948689
1211183377,service,,249.31,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00697026,37.39515109
1211183378,service,,335.77,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00980328,37.39395066
1212265704,primary_link,,75.6,inside,inferred,inferred,inferred_nearest_family,yes,0,0,35.356,29.722,205,126.98661001,37.39303838
1212265705,primary_link,,79.56,inside,inferred,inferred,inferred_nearest_family,yes,0,0,35.356,29.722,205,126.98691755,37.39269139
1212265706,primary_link,,83.39,inside,inferred,inferred,inferred_nearest_family,yes,0,0,35.356,29.722,205,126.98732706,37.39294781
1212265707,primary_link,,74.27,inside,inferred,inferred,inferred_nearest_family,yes,0,0,35.356,29.722,205,126.98701061,37.39327916
1212265708,service,,143.36,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98978359,37.39280964
1212265709,service,,139.91,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99028632,37.39285269
1212265710,service,,483.62,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99104944,37.39331519
1212265711,service,,138.35,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99066715,37.39292252
1212265712,service,,53.59,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99085525,37.3930626
1212265713,tertiary,성고개로,470.98,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.99007871,37.40404382
1212265714,tertiary,성고개로,134.17,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.98747161,37.40574319
1212265715,service,,306.03,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9882448,37.40097869
1212265716,service,,165.92,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98708683,37.40095107
1212265717,service,,23.83,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98651015,37.40072625
1212265718,service,,41.49,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98650658,37.40111579
1212265719,service,,285.02,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98438463,37.40115546
1212265720,footway,,401.52,inside,no_match,none,no_match,no,,미제공,,,,126.98515789,37.40012556
1212265721,tertiary_link,,42.98,inside,inferred,inferred,inferred_family_median,yes,0,0,17.5,4.5,35,126.9666424,37.35183998
1212265722,unclassified,고천공업로,78.91,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96708344,37.35154566
1212265724,unclassified,,25.72,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96724077,37.35130339
1212265725,tertiary_link,,80.39,inside,inferred,inferred,inferred_family_median,yes,0,0,17.5,4.5,35,126.96216609,37.35151389
1212265726,residential,,40.43,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96162268,37.351464
1219935229,living_street,,128.63,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97204112,37.35574658
1219935230,living_street,,22.05,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97207845,37.35573435
1219935231,living_street,,129.42,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97182384,37.35631665
1219935232,living_street,,56.41,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97207147,37.35635189
1219935233,living_street,,52.09,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97164585,37.35637185
1219935234,living_street,,148.8,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97114016,37.35624042
1219935235,living_street,,28.35,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97110665,37.35623665
1219936015,living_street,,132.74,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96707105,37.3587918
1219936016,living_street,,94.73,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96688194,37.35858555
1219936017,living_street,,33.42,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96676935,37.35862795
1219936018,living_street,,94.06,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96712783,37.3584317
1220188606,footway,,43.09,inside,no_match,none,no_match,no,,미제공,,,,126.94650009,37.31609599
1220188607,footway,,13.68,inside,no_match,none,no_match,no,,미제공,,,,126.94643395,37.31606375
1220188608,footway,,12.52,inside,no_match,none,no_match,no,,미제공,,,,126.9465507,37.3161362
1224608699,trunk,봉담과천로,135.03,inside,matched,observed,route_name_match,yes,0,0,57.511,25.275,131,126.99850703,37.36902095
1224608700,trunk,봉담과천로,310.17,inside,matched,observed,route_name_match,yes,0,0,57.511,25.275,131,126.99501629,37.35634858
1224608701,primary,경수대로,302.38,inside,matched,observed,route_no_ref_match,yes,3.338,3.338,40.89,32.979,1558,126.98108242,37.33407871
1225329741,service,,260.74,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99292932,37.40258641
1225329742,service,,69.03,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99445755,37.40293595
1225329743,path,,579.46,crossing_boundary,no_match,none,no_match,no,,미제공,,,,126.9976844,37.40368932
1226129352,steps,,18.97,inside,no_match,none,no_match,no,,미제공,,,,126.99498411,37.40310556
1228546876,unclassified,,29.88,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.0303404,37.4066625
1228546877,unclassified,,297.33,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.02862753,37.40615605
1228546878,unclassified,,13.6,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.02696095,37.405737
1228546879,path,,12.59,inside,no_match,none,no_match,no,,미제공,,,,127.0269543,37.40578885
1228546880,footway,,69.96,inside,no_match,none,no_match,no,,미제공,,,,127.02735593,37.4059626
1228546881,path,,34.4,inside,no_match,none,no_match,no,,미제공,,,,127.0278804,37.4061561
1228546882,footway,,104.17,inside,no_match,none,no_match,no,,미제공,,,,127.02858822,37.40637058
1228546883,path,,11.99,inside,no_match,none,no_match,no,,미제공,,,,127.0291916,37.40639205
1228546884,footway,,159.45,inside,no_match,none,no_match,no,,미제공,,,,127.02619242,37.40544351
1228546891,path,,31.18,inside,no_match,none,no_match,no,,미제공,,,,127.03604389,37.40985332
1228546892,path,,38.2,inside,no_match,none,no_match,no,,미제공,,,,127.03641245,37.40993059
1228546893,path,,70.11,inside,no_match,none,no_match,no,,미제공,,,,127.03550321,37.40983347
1228546894,path,,14.39,inside,no_match,none,no_match,no,,미제공,,,,127.03666799,37.41001682
1228546895,path,,8.95,inside,no_match,none,no_match,no,,미제공,,,,127.03915591,37.41033221
1228546896,path,,314.64,inside,no_match,none,no_match,no,,미제공,,,,127.04078632,37.41053505
1228546897,track,,463.78,inside,no_match,none,no_match,no,,미제공,,,,127.03724349,37.41070331
1228546898,track,,1154.14,inside,no_match,none,no_match,no,,미제공,,,,127.04078889,37.41191543
1228546899,steps,,36.85,inside,no_match,none,no_match,no,,미제공,,,,127.04245148,37.41080209
1228546900,track,,17.05,inside,no_match,none,no_match,no,,미제공,,,,127.04274015,37.41081788
1228546901,path,,343.46,inside,no_match,none,no_match,no,,미제공,,,,127.04428315,37.41060592
1228546902,track,,90.42,inside,no_match,none,no_match,no,,미제공,,,,127.04253155,37.41049543
1228546903,path,,480.64,inside,no_match,none,no_match,no,,미제공,,,,127.03343121,37.40849596
1228546904,path,,220.78,inside,no_match,none,no_match,no,,미제공,,,,127.03790668,37.41020082
1230236668,path,,35.75,inside,no_match,none,no_match,no,,미제공,,,,126.9789128,37.36952034
1230236671,service,백운로,106.23,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98424217,37.35344848
1230236672,path,,664.76,inside,no_match,none,no_match,no,,미제공,,,,126.98210029,37.3555258
1230236673,footway,,15.07,inside,no_match,none,no_match,no,,미제공,,,,126.9673958,37.36867333
1230236674,footway,,167.44,inside,no_match,none,no_match,no,,미제공,,,,126.96745281,37.36856026
1230236675,footway,,50.72,inside,no_match,none,no_match,no,,미제공,,,,126.96742777,37.36877357
1230236676,footway,,149.65,inside,no_match,none,no_match,no,,미제공,,,,126.96698396,37.3688931
1230236677,footway,,80.56,inside,no_match,none,no_match,no,,미제공,,,,126.96765277,37.36877968
1230236678,path,,419.26,inside,no_match,none,no_match,no,,미제공,,,,126.96901523,37.36736848
1230236679,service,,64.89,crossing_boundary,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96570945,37.3724887
1230236680,service,,151.27,crossing_boundary,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96619883,37.37273681
1230236681,path,,533.52,inside,no_match,none,no_match,no,,미제공,,,,126.9669509,37.3708688
1230236682,service,,84.83,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9976341,37.37557135
1230236683,service,,43.98,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9969598,37.37535935
1230236684,service,,113.88,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9983751,37.37613985
1230236685,path,,376.8,inside,no_match,none,no_match,no,,미제공,,,,126.98159744,37.37241758
1230236686,path,,160.64,inside,no_match,none,no_match,no,,미제공,,,,126.98015737,37.36933797
1230236687,path,,213.06,inside,no_match,none,no_match,no,,미제공,,,,126.96829742,37.36551103
1231690969,living_street,,32.54,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96949825,37.34696513
