grid_id,centroid_lon,centroid_lat,dist_cctv_m,dist_bus_m,dist_accident_m,dist_fatal_m,dist_school_m,score_gap_0_1,score_bus_0_1,score_accident_0_1,score_fatal_0_1,score_school_0_1,vulnerability_0_1,total_score_0_100,priority_rank,candidate_flag
333,126.97920027,37.35101567,531.8,52.38,937.12,407.79,231.32,0.087359,1.0,0.923549,0.860257,1.0,0.931319,42.494,563,False
262,126.97058987,37.37125845,722.54,407.99,1455.09,515.63,349.18,0.186657,0.644482,0.772631,0.790499,0.97138,0.782174,42.486,564,False
360,126.98208485,37.34201453,676.65,303.02,1843.55,243.81,379.38,0.162767,0.762485,0.659449,0.966335,0.957757,0.816868,42.441,565,False
128,126.95679763,37.32612696,534.55,225.76,1012.71,41.48,428.85,0.08879,0.849337,0.901526,1.0,0.935442,0.925718,42.356,566,False
393,126.98490717,37.34202686,783.38,380.31,1992.53,468.98,525.29,0.218335,0.675599,0.616043,0.820675,0.891941,0.730728,42.329,567,False
674,127.0071764,37.38944408,771.07,402.35,2165.03,77.28,851.12,0.211924,0.650827,0.565784,1.0,0.744963,0.739934,42.313,568,False
352,126.9800158,37.39631058,643.22,391.53,946.16,417.15,617.41,0.145366,0.662986,0.920915,0.854204,0.850384,0.838736,42.271,569,False
305,126.97636197,37.35325659,494.07,65.96,592.19,422.84,152.07,0.067719,1.0,1.0,0.850523,1.0,0.955157,42.269,570,False
520,126.99299517,37.39839787,804.03,372.85,1459.44,802.77,661.71,0.229083,0.683984,0.771366,0.604758,0.830405,0.712763,42.255,571,False
414,126.98458358,37.38934777,482.28,197.85,213.36,258.49,234.61,0.061582,0.880718,1.0,0.956835,1.0,0.963194,42.223,572,False
880,127.02967076,37.40530974,1453.78,355.52,4569.89,1409.89,3042.19,0.567337,0.703473,0.0,0.212027,0.0,0.204303,42.212,573,False
197,126.96523084,37.33067229,771.83,331.61,1828.11,411.93,1090.83,0.212319,0.730353,0.66395,0.857581,0.636837,0.731253,41.989,574,False
168,126.96245711,37.32389935,508.28,151.3,1115.11,148.49,391.03,0.075117,0.933049,0.87169,1.0,0.9525,0.934576,41.89,575,False
931,127.04278948,37.40814979,1655.65,1542.25,5759.74,1543.91,4229.52,0.672431,0.0,0.0,0.125334,0.0,0.0376,41.85,576,False
101,126.9541063,37.3080869,720.71,174.92,1066.95,914.06,793.62,0.185705,0.906496,0.88572,0.532768,0.770903,0.766767,41.813,577,False
50,126.94567163,37.30149057,1320.86,917.93,1893.5,1809.59,1654.46,0.498144,0.07123,0.644898,0.0,0.382594,0.297349,41.783,578,False
855,127.02698767,37.38276467,1543.17,910.11,3957.65,1375.01,2175.8,0.613875,0.080027,0.043484,0.234589,0.147431,0.123716,41.781,579,False
353,126.98182118,37.32705558,1020.76,399.7,2790.62,547.29,2015.24,0.341914,0.653801,0.383512,0.770016,0.219855,0.528972,41.674,580,False
525,126.99536858,37.33619177,1359.87,1063.04,3097.5,1207.42,1653.04,0.518448,0.0,0.294098,0.342995,0.383238,0.263318,41.64,581,False
170,126.96242501,37.32840611,703.91,301.09,1477.81,525.43,746.93,0.176961,0.764661,0.766012,0.784157,0.791961,0.775078,41.621,582,False
479,126.99029279,37.38035876,839.73,745.29,1083.85,729.23,870.01,0.247669,0.265313,0.880797,0.652328,0.736444,0.667507,41.56,583,False
643,127.00435229,37.38943228,663.03,293.79,1915.63,159.13,646.46,0.155681,0.772866,0.63845,1.0,0.837281,0.803623,41.486,584,False
448,126.98740768,37.38936004,464.66,287.92,433.88,17.89,210.78,0.05241,0.779463,1.0,1.0,1.0,0.955893,41.38,585,False
582,126.99867407,37.39391521,583.63,153.66,1549.13,368.25,76.95,0.114342,0.930391,0.745234,0.885839,1.0,0.862662,41.367,586,False
233,126.96787785,37.35547218,434.47,147.75,174.09,182.13,408.58,0.036693,0.937039,1.0,1.0,0.944583,0.979095,41.365,587,False
74,126.94882554,37.33056331,781.3,372.17,1473.65,628.92,1235.04,0.217251,0.68475,0.767225,0.717215,0.571785,0.706411,41.291,588,False
642,127.00436712,37.3871789,653.02,231.64,1913.59,138.1,832.11,0.150467,0.84273,0.639045,1.0,0.753538,0.805242,41.238,589,False
332,126.97921584,37.34876229,507.83,88.62,1099.63,390.25,141.44,0.074882,1.0,0.876199,0.871605,1.0,0.918151,41.219,590,False
672,127.00720589,37.38493733,742.09,137.22,2190.14,400.34,1182.54,0.196839,0.948876,0.558467,0.865078,0.595467,0.734082,41.174,591,False
204,126.96511899,37.34644594,659.24,491.31,1124.64,461.05,485.47,0.153705,0.550816,0.868914,0.825807,0.909899,0.79851,41.163,592,False
198,126.96521486,37.33292567,722.68,272.19,2030.94,209.01,1305.72,0.186735,0.797148,0.604853,0.988843,0.539903,0.748767,41.155,593,False
312,126.97625236,37.36903022,923.52,827.08,1484.35,853.74,758.3,0.291287,0.173365,0.764107,0.571783,0.786832,0.59167,41.144,594,False
258,126.97065319,37.36224496,494.51,245.81,598.75,396.25,278.8,0.067947,0.826796,1.0,0.867721,1.0,0.925676,41.104,595,False
245,126.97085881,37.33295104,885.28,228.78,2345.28,652.35,1601.22,0.271379,0.845948,0.513266,0.702059,0.406611,0.620442,41.1,596,False
511,126.99313172,37.37811753,761.2,516.6,1435.15,441.33,1203.92,0.206784,0.522386,0.778443,0.838562,0.585826,0.716375,41.062,597,False
385,126.98212686,37.39812002,637.56,353.75,1116.22,598.02,352.35,0.142422,0.70546,0.871365,0.737205,0.969949,0.812724,41.054,598,False
517,126.9930407,37.39163776,460.77,158.31,990.72,170.47,325.39,0.050385,0.925162,0.907932,1.0,0.982111,0.950125,41.028,599,False
322,126.98038441,37.32712183,1001.36,452.31,2675.9,575.01,2004.48,0.331812,0.594659,0.416936,0.752089,0.224709,0.524192,40.876,600,False
518,126.99302552,37.39389113,593.3,376.89,1113.25,405.66,403.48,0.119377,0.679444,0.87223,0.861637,0.946884,0.841693,40.83,601,False
301,126.97642456,37.34424307,482.61,46.78,1387.33,107.0,375.41,0.061751,1.0,0.792374,1.0,0.959547,0.921263,40.556,602,False
225,126.96800505,37.33744515,679.72,82.4,2050.17,319.47,1286.54,0.164365,1.0,0.59925,0.917394,0.548558,0.767239,40.551,603,False
612,127.00151326,37.39167378,514.9,15.69,1705.79,148.68,294.82,0.078561,1.0,0.699589,1.0,0.9959,0.894241,40.483,604,False
149,126.9596032,37.32839326,567.29,180.73,1344.85,367.49,664.01,0.105835,0.899955,0.804752,0.886329,0.829365,0.851958,40.428,605,False
256,126.97068485,37.35773822,432.98,152.31,213.76,348.81,271.16,0.035917,0.931906,1.0,0.898411,1.0,0.955905,40.391,606,False
230,126.96792557,37.34871205,503.41,200.25,820.48,373.59,682.19,0.072581,0.878022,0.957532,0.882383,0.821165,0.89863,40.3,607,False
310,126.97628368,37.36452347,845.06,790.98,1093.48,918.63,691.76,0.250441,0.213945,0.877992,0.529811,0.816849,0.631557,40.289,608,False
678,127.00711738,37.39845758,868.58,306.79,2443.07,781.02,936.17,0.262686,0.758252,0.484773,0.618827,0.706599,0.612959,40.28,609,False
705,127.01001517,37.38720244,778.64,352.94,2412.94,293.21,1196.0,0.215864,0.706373,0.493553,0.934379,0.589398,0.682742,40.262,610,False
773,127.01556172,37.40299934,1084.88,191.45,3341.02,1003.17,1836.28,0.37529,0.887911,0.223146,0.475124,0.300581,0.443308,40.25,611,False
484,126.99021652,37.39162562,398.69,120.45,767.33,218.08,135.56,0.018067,0.967727,0.973019,0.982974,1.0,0.978995,40.244,612,False
869,127.02980561,37.38053693,1625.94,1254.11,4246.24,1723.52,2252.44,0.656967,0.0,0.0,0.009144,0.112861,0.019672,40.205,613,False
743,127.0127371,37.40298773,1089.84,300.45,3125.65,1084.19,1640.25,0.377876,0.765371,0.285897,0.422713,0.389005,0.438303,40.205,614,False
487,126.99017073,37.39838572,642.77,304.29,1318.04,661.01,419.95,0.14513,0.761061,0.812563,0.696456,0.939456,0.786465,40.166,615,False
176,126.96232864,37.3419264,794.81,616.89,1660.21,667.87,604.3,0.224282,0.409652,0.712868,0.692018,0.856298,0.667484,40.156,616,False
822,127.02121096,37.40302235,1237.07,440.24,3784.56,963.62,2260.51,0.454523,0.608232,0.093917,0.500706,0.109219,0.321112,40.116,617,False
461,126.99056704,37.33979791,1018.67,564.62,2513.8,1025.16,1074.21,0.340822,0.468407,0.464166,0.460899,0.644335,0.49106,40.092,618,False
108,126.95399222,37.32386059,428.68,144.71,701.8,318.15,420.61,0.03368,0.94045,0.992111,0.918241,0.93916,0.951675,40.088,620,False
387,126.98463665,37.32906109,885.86,186.2,3107.28,355.44,1826.56,0.271681,0.893814,0.291248,0.89412,0.304965,0.59468,40.088,619,False
514,126.99308622,37.38487765,554.98,463.25,978.82,231.9,655.3,0.099427,0.582368,0.9114,0.974036,0.833294,0.852668,40.072,621,False
116,126.95436421,37.34113021,923.85,682.35,2014.89,877.15,798.24,0.291461,0.336063,0.609527,0.556641,0.768819,0.562862,40.002,622,False
449,126.98739233,37.39161341,225.04,80.95,566.62,161.05,236.39,0.0,1.0,1.0,1.0,1.0,1.0,40.0,623,False
